Tiempo Aceleracion Velocidad Posicion R_1 theta_1 theta_3 V_1 omega_1 omega_3 a_1 alpha_1 alpha_3
0.468331878405395 3.61809045226131 0.847233548874081 0.132262159797422 2.44850680564283 0.184836153696858 0.208021956580042 0.0483160647299997 -0.00368945973263879 -0.378678760609508 -0.577829308260656 0.0442717368207289 -1.54418805271557
0.487845706672286 3.76884422110553 0.919307236191494 0.149493362762929 2.44932744027382 0.184773510633821 0.200335681207934 0.0351461626534531 -0.0026819642475128 -0.409238016208416 -0.776418093101889 0.0593259068311212 -1.58706343023552
0.507359534939178 3.91959798994975 0.99432270666472 0.168159702010959 2.44985155125524 0.184733525018365 0.192045236153435 0.0178355982865992 -0.00136042205523231 -0.440583800461772 -1.00247300562345 0.0764844458465873 -1.62465754588002
0.526873363206069 4.07035175879397 1.07227996029376 0.188318582992814 2.4499930120448 0.184722735636967 0.183136335145061 -0.00416636696741263 0.000317755058187506 -0.472604284863467 -1.25747852950669 0.0959048369330287 -1.65605036701229
0.546387191472961 4.22110552763819 1.15317899707861 0.210027411159796 2.44965467863145 0.184748542835868 0.173597057541192 -0.0314375107776272 0.00239830910166606 -0.505168406255233 -1.54270993775998 0.117753097785143 -1.68018812259713
0.565901019739852 4.37185929648241 1.23701981701927 0.233343591963204 2.44872790631148 0.184819271794822 0.16341825007315 -0.0645778533012057 0.00493031904159622 -0.538123111902528 -1.85915802167745 0.142205544613914 -1.69586823386599
0.585414848006743 4.52261306532663 1.32380242011575 0.258324530854341 2.44709217520686 0.184944239734048 0.152593985289162 -0.104203266157983 0.00796642195067127 -0.571290299333056 -2.20744076485138 0.169450921963198 -1.70172309814118
0.604928676273635 4.67336683417085 1.41352680636804 0.285027633284506 2.44461485819045 0.18513382786516 0.141122082873645 -0.150937222322936 0.0115630792388355 -0.604463428639565 -2.587700987471 0.199692889980315 -1.69620274311769
0.624442504540526 4.82412060301507 1.50619297577614 0.313510304705001 2.44115117021581 0.185399559032036 0.129004700444155 -0.205400405979372 0.0157808946405252 -0.637403785918935 -2.99948928709254 0.233152832816962 -1.67755643959179
0.643956332807418 4.9748743718593 1.60180092834006 0.343829950567127 2.43654434363337 0.18575418210871 0.116249000821403 -0.268197892459652 0.020684989565678 -0.669836379256809 -3.4416320670702 0.270072913088324 -1.64381347351865
0.663470161074309 5 1.69932921157513 0.376038439530972 2.43062718653269 0.18621167852684 0.102870187176991 -0.339690023389485 0.0263288602289274 -0.701025772285201 -3.88348535453439 0.308492806363704 -1.54157481649322
0.682983989341201 5 1.79689835290959 0.410150831668635 2.42323110688051 0.18678671833633 0.0889048717710509 -0.41978298165086 0.0327392140900733 -0.729881816492568 -4.32562579047318 0.348904630040447 -1.41319763350923
0.702497817608092 5 1.89446749424404 0.446167171274447 2.41418791738328 0.187494693313739 0.0744019684010933 -0.508500163513334 0.0399613606275744 -0.756068282816606 -4.76637334297594 0.391710739199957 -1.26771024317853
0.722011645874984 5 1.9920366355785 0.484087458348408 2.40332999232207 0.188351906899958 0.059416926798375 -0.605752173817521 0.0480430177221577 -0.779236116685017 -5.19922605703256 0.43701575042404 -1.10354825081458
0.741525474141875 5 2.08960577691296 0.523911692890518 2.39049273609235 0.189375614517949 0.044012309416926 -0.711315405870584 0.057034081003095 -0.799005213131082 -5.61693178922463 0.484937630386605 -0.919096175444526
0.761039302408766 5 2.18717491824742 0.565639874900776 2.37551734407219 0.190584068346122 0.0282584060092664 -0.824817568675518 0.0669868421175333 -0.814963588747701 -6.01150966682096 0.535603039978899 -0.712705900502413
0.780553130675658 5 2.28474405958187 0.609272004379183 2.35825384004734 0.191996565333513 0.0122338603797083 -0.945723910978471 0.0779560956544796 -0.826666987261866 -6.37430106502377 0.589140505442412 -0.482723009302951
0.800066958942549 5 2.38231320091633 0.654808081325738 2.33856437057857 0.193633495841634 -0.00397370078331326 -1.07332477956786 0.0899990878711073 -0.833639093703348 -6.6960564835857 0.64567095120587 -0.227523217891352
0.819580787209441 5 2.47988234225079 0.702248105740442 2.31632672301406 0.195516389291608 -0.0202670509476889 -1.20672527807459 0.103175250780562 -0.835372577957763 -6.96706510074376 0.705295079333721 0.0544386249490103
0.839094615476332 5 2.57745148358525 0.751592077623295 2.29143801759655 0.19766795199353 -0.0365387773926553 -1.3448379259739 0.117545654784838 -0.8313312383047 -7.1773338296159 0.768077052234008 0.364564361818158
0.858608443743224 5 2.6750206249197 0.802839996974296 2.26381850528113 0.200112090927624 -0.0526707499968593 -1.48637934672913 0.133172102467493 -0.820953566165203 -7.31682218171611 0.834023947415679 0.704030640225685
0.878122272010115 5 2.77258976625416 0.855991863793446 2.23341538167155 0.202873915639252 -0.0685336764090574 -1.62987212532005 0.150115776424758 -0.80365809937946 -7.37573787209665 0.903060531067249 1.07368719470888
